stars,across_uni_info
1,9.54466333187
5,9.96683900402
4,8.98939498863
4,9.09399544863
4,9.62653774015
4,9.16702039016
2,9.45648581822
4,9.89523245671
5,10.4517883355
4,9.3049417058
4,10.1744134927
4,9.35885286055
4,9.13916215825
4,9.52008419843
4,10.7064614749
5,9.79639574814
5,9.35248246623
5,9.07174071444
4,9.49220547502
3,9.83520280188
5,9.66229502884
5,9.95995018719
3,9.61829422864
5,10.8861859851
5,9.21799651363
4,10.1013807145
4,9.21821635282
5,9.52597413602
4,9.22523662669
4,9.89115418415
4,9.83513025005
4,10.5806728703
3,9.65071612891
5,9.93987541324
4,9.87903542741
4,9.81059115833
1,9.62319145427
4,9.40869324408
4,9.65456373249
4,10.782194712
4,9.47119561568
4,9.0988285473
3,9.55783258132
4,10.1070699439
4,9.22399204038
4,9.46432744035
3,9.40418631767
5,9.90254887066
5,9.79009491486
2,9.94734723752
5,9.93421882687
1,10.2480987028
5,9.3665645439
5,9.37447098754
4,10.3536303603
5,9.26292825282
5,9.45041236434
4,9.88214837659
1,10.3253146104
4,9.18579392983
1,9.59913073145
4,9.59884559662
4,9.5409915399
4,9.21483597417
5,10.2077437227
4,9.49742710182
2,9.97225763066
4,9.46046323687
5,9.5309578456
2,8.74965861791
3,9.38899117715
1,9.54396664947
2,10.3882945704
4,10.2670833251
2,9.50745709205
4,9.56050641717
1,10.1712973003
3,9.02831682389
3,9.33456281295
4,9.71610690005
4,9.9492603448
2,9.61975564436
3,9.42223328273
5,9.80005286437
1,10.1731579833
5,10.1491669
5,9.71457020995
4,10.2026661778
3,9.02082513822
4,9.50659076585
4,9.38725425348
1,11.0082933993
3,9.90159595497
2,9.36637979737
5,10.1334326574
5,10.1995041881
5,9.78261881711
4,9.34777315759
4,10.0450251166
3,11.6199550429
2,9.72818922774
1,9.96064630006
4,9.9210018726
5,10.1112514576
4,9.0880345429
4,9.79980141283
5,10.1321611021
4,10.2430610316
2,9.47871256016
5,9.28150130894
4,9.46894329995
4,10.534378455
3,9.88146761687
4,9.80566220234
4,9.30139900861
5,10.4020139067
4,9.44927707437
5,9.05903655594
5,9.81629284687
2,9.94029629703
5,9.60946137915
5,10.4955268227
3,9.28636586148
5,9.86781547273
5,10.0312225772
5,9.54806963554
5,10.446638911
5,9.81192891062
5,9.74727315434
5,10.2139018826
4,9.01620082665
5,10.0300743389
3,10.1935122882
5,9.43536487956
3,9.56933583981
3,9.29028897616
5,9.27637773127
4,9.36808444331
2,10.2306389922
4,10.0458400032
5,9.16239781912
4,10.0063275429
4,10.3085209216
4,10.3236074808
2,9.51727549654
5,9.60633920413
1,8.70597671308
5,9.65410463811
2,9.87175160106
1,9.49832257595
1,9.32156369461
3,9.29436528698
4,9.71754984014
1,9.89438257579
2,10.7413780821
4,10.1765469516
1,10.3202687887
5,9.41152342201
2,9.54669031193
4,9.52818031425
5,9.79335987165
4,10.0086728836
5,9.92673649549
4,10.8645374465
5,9.98821856712
5,9.39601409777
2,9.0519730676
5,10.3213314216
3,9.47620071414
4,8.91438835672
5,9.676878723
4,9.36386055044
5,10.8106574535
5,10.0632574655
2,9.84861518006
5,9.24181246435
5,10.2100679373
4,9.45543959169
2,9.66392602446
2,9.85127381685
5,9.99088219271
4,9.61697951907
5,9.56933311751
2,9.34938934542
3,9.38646860386
4,10.2677855559
3,9.88492852967
2,9.8664313105
1,11.0904544025
4,10.0381627995
5,9.37662400122
4,9.89997369944
4,10.4844909624
3,9.32918273171
4,9.4728914738
4,9.71038209713
4,9.55846922741
5,9.24394656516
3,10.3407076014
1,10.1465909541
3,9.64513638989
4,10.2584532093
5,9.3770525232
4,9.47920630177
4,9.48306979297
1,9.58292556122
4,9.60924246666
2,9.52198671992
3,9.65408764212
1,10.1576262489
4,10.2710143202
1,9.4261350315
2,9.10876204963
4,10.0166070765
5,9.1007010731
4,9.3975236679
4,9.86900709144
3,9.97269053079
2,10.0341219191
5,9.36211190434
1,9.59483939121
4,10.5051789691
3,9.95239621286
5,9.71641755276
5,9.76372832647
1,10.1005449047
5,9.39926874988
1,10.1903093722
5,9.65941870082
5,10.2912668502
4,9.8134391506
1,9.86755171349
1,9.59725707268
5,10.0398841978
5,9.59408437481
4,9.87422331861
2,9.62615123062
5,10.2239792193
4,9.02650628503
5,9.72083666482
3,9.83257017472
1,9.89580011831
3,9.07445189582
1,9.24986549567
3,10.6724344808
3,9.93171939348
4,9.87921522735
3,9.77332509628
4,10.266304517
2,10.655189832
1,9.82568175058
2,9.62965281034
5,10.3473251065
3,9.35541420831
4,9.32175561372
1,9.73439473329
2,10.1326422466
2,10.0664207348
2,9.88925718576
5,9.13533796288
2,9.75268522201
2,10.0188255099
4,10.399931212
4,9.61450593215
3,9.85159218609
4,10.8011037467
4,10.5409629456
4,9.50742487167
4,10.1270900655
1,10.5167333354
5,10.5589182904
5,10.0485166503
4,9.53676474682
4,9.35590182557
4,8.87216789517
2,9.5104555835
5,10.5772040011
5,10.0989173102
5,9.59781499599
1,9.7697109242
2,9.73840531108
2,9.1598902681
3,10.2813513681
3,9.80276489207
4,9.07254379401
5,9.73529521409
5,9.56443153597
1,9.76604037134
3,9.34383308034
2,9.41215561194
3,10.0608203634
5,9.43047136699
3,9.1383067915
3,9.22354423202
4,10.2406907739
4,9.91987384107
3,9.34312608966
5,9.99890907097
5,10.7908660707
4,10.0074125243
3,9.63985730224
4,10.2229439371
4,9.44440529043
4,8.98205494005
2,9.83281485584
3,9.85060268295
5,9.80609219659
3,9.23310898797
3,9.81206873453
4,9.36030511709
4,9.49687242723
4,9.45801121024
2,9.49599613673
5,8.84906414785
5,10.6623391489
2,11.9505320307
3,9.28121254434
4,9.57290117277
1,10.4828255975
4,10.3769084064
1,10.031305769
5,10.5085989602
4,9.68174910059
4,9.54903250644
5,10.1796310059
4,9.11403744537
1,9.60876198877
5,9.47917679837
5,9.37888380784
4,9.54111131291
1,9.66402795533
5,10.702254932
4,9.31411963788
1,9.7971199923
5,9.92939722652
4,9.73106856678
2,9.79468396939
1,10.0847775949
4,9.4437324026
5,9.24834632572
2,10.5096536773
3,9.50765267987
2,9.64331715313
5,10.0828000015
5,9.38727848126
4,9.72118882822
2,9.31809420179
3,10.4169248654
5,9.37818802157
4,9.8474168473
5,9.58391351346
3,11.5018999004
4,9.35495626842
5,9.94812306865
5,8.95815996802
5,9.58249582406
2,10.051222448
4,10.2885001045
4,9.15108750088
4,10.965775666
4,10.5478197608
4,9.60537725515
4,9.64736294066
2,10.0151484699
5,9.12742712002
5,9.59029681928
1,9.98571212966
3,10.2138993047
5,9.24014586206
5,9.58382024541
2,10.5074513073
4,9.41125252256
2,9.40218530384
4,9.41497320902
2,9.66873961606
4,9.59481462624
2,9.63267027703
3,9.31543570628
4,10.6084917611
3,10.4470891489
5,9.75141022017
1,10.0898870735
3,9.43302447482
3,10.0205462191
3,9.65455864481
4,10.1469939548
2,9.49976953173
4,9.33041602604
2,9.68098530698
2,9.1816935729
4,9.6084840981
5,9.58345082913
4,10.078210441
4,10.697937057
4,9.9687788001
1,10.300005153
5,9.49103776427
4,9.47030653155
4,9.95821367777
5,8.9468867128
4,9.4368524505900009
3,9.33946822717
5,9.82940947229
4,9.2225311037
5,9.5888180688
5,9.39745412042
4,9.55136381075
4,10.0580721574
4,9.43634757159
4,10.27114911
5,10.3221029711
4,10.0348333504
4,9.12263481716
5,10.8709667535
3,10.5411921133
3,9.68646073369
5,10.3686403006
5,9.41191020158
1,9.94549861627
1,10.0436966784
4,9.47048200381
5,10.03022765
4,10.2510212823
4,10.0557229006
5,9.79361475286
5,9.30768886205
5,10.0273316313
2,10.1481356468
4,9.55871051563
5,9.61853891908
4,9.84679383638
4,9.4180386531
1,11.2794719362
4,9.50112296964
5,9.87093300102
4,10.2777437805
4,10.1426128244
4,9.3070630554
1,9.39330320451
5,10.2154044264
4,9.26262717463
5,9.86618657993
4,9.16902195406
2,9.00517963264
2,10.0148694807
2,10.4207410044
3,9.72740936499
5,10.5374297985
2,9.40788228612
3,10.0520496515
4,10.3811540676
5,9.90578693393
4,9.41207574255
3,9.23036925466
1,9.64233625258
4,10.7749292747
4,10.0546753275
2,10.1315415891
5,9.38570587206
5,9.64832205483
5,10.9505689549
4,9.30027800114
2,10.3281181833
5,9.45607389214
1,9.54842145321
4,11.5354098772
5,9.90222370312
2,9.27099609183
5,9.84622466179
4,10.2837143487
2,9.61187261401
5,9.96800791875
5,9.79780592552
5,10.3968460712
5,9.31254565592
3,9.61345354406
3,8.60304418184
3,9.40868623851
3,10.05230523
3,9.13885483264
2,9.84881897506
4,9.447380935
4,10.2302982212
4,9.41554741188
4,9.97585389531
3,8.84687392606
5,9.58288895349
5,9.2790181069
5,10.3552699544
2,9.5726964228700009
5,10.4261620699
1,10.1669490336
4,10.402153028
1,9.87356277443
4,8.92230256384
4,9.18813055261
5,9.26513677211
5,9.44801272991
2,10.1029099516
5,10.2332817203
4,9.35166345004
5,9.8369641317
4,9.82438715553
3,9.52708369414
5,9.63302184703
2,10.2316285234
2,9.71313103251
4,9.63534794583
5,10.2953635323
1,9.26166881672
5,10.1248989878
3,9.73591965986
4,9.39881030435
5,9.7049307922
2,9.32702454591
5,9.43436890558
3,9.72290737349
4,9.67540585991
4,10.1629552988
4,9.60793383639
5,10.0386066738
5,9.47175401802
2,9.59222095176
4,9.46513219431
2,9.41765751203
5,10.1559266179
5,9.79745693076
4,10.3773034306
4,10.0948336824
3,9.98847263955
5,9.69385584006
4,10.2404781747
5,9.36562452038
3,9.97044832426
4,9.89054137611
4,10.295417245
3,9.55148229726
5,9.28489808666
1,10.0674137597
4,9.47227818228
5,8.90767498477
5,9.76225697162
5,9.67221849156
1,9.76527939709
5,9.79604720661
4,9.38141058922
5,9.48713453824
4,9.58657805763
5,9.15282766563
4,9.32192228142
5,10.0092644881
2,9.80355145989
5,9.78053580806
3,9.33576105245
4,9.88123733858
3,10.0252034581
5,10.3377200402
3,9.83808759251
5,10.0500945245
4,10.1716668854
5,10.123516016
3,8.98735861963
4,10.530649446
4,9.96933642185
3,10.5868692025
5,10.4661187337
5,9.3970378509
4,9.69661168991
1,9.94798285007
5,9.70327424509
1,9.39430983876
4,10.1984824565
3,9.71009425164
5,9.85074317987
5,9.9216300057
4,9.48732620014
4,9.17812428161
4,9.78114584878
5,9.51652680169
1,10.2026318743
4,9.71836204312
5,9.79893350215
4,9.38784930395
3,9.41190932954
5,10.068160626
2,10.0657650432
4,9.65792824661
5,10.6919138073
5,10.1045966273
4,9.58111837306
1,10.3707017589
2,9.3883771948
4,9.16300425971
4,9.38440000506
3,9.75261239707
5,9.45875900996
5,10.8242086888
5,9.76985600869
4,10.1032617067
5,10.5011844618
1,9.83598830862
3,9.67034303151
4,9.29085815131
5,10.0351962615
4,9.94303933898
4,9.4318564967
4,9.35644892882
2,10.3320881876
3,9.13701821053
5,10.1666101541
4,10.274424525
4,9.95096199615
4,10.2378814197
4,9.86967600369
4,9.60488344913
2,9.77584003819
4,9.59232163104
5,9.16763928638
5,9.51014526727
1,9.71417556236
3,8.9278084097
5,9.99104459684
4,9.5570489622
5,11.1959722791
2,9.4696224814
3,10.0081064105
5,10.170466015
5,9.67803556023
5,9.719127428
5,9.60391672815
4,9.36390398884
4,9.60846980861
2,9.41094507431
4,9.22124906127
5,9.87070721603
3,9.8644129697
1,10.0926790433
2,9.82772221047
2,10.200641758
4,9.43837055912
5,10.754508913
5,9.18674937043
4,9.66076501739
4,9.68473726769
5,9.96042880878
5,9.28531335113
5,9.29944947158
2,9.98214329536
4,9.63950710423
4,9.55976487134
4,9.98183947256
4,9.46580259212
2,9.52728103635
4,9.65823892559
4,9.75840934468
5,9.19708097922
5,10.2675486057
3,9.78471324251
4,9.09442021003
2,9.60428094647
5,10.2564620847
3,9.95956169212
4,9.09829450929
4,9.82850464429
5,9.13441276189
3,9.69525140904
3,10.5795118575
2,10.1201373094
5,9.72274608219
5,10.0023244095
4,9.06402903982
4,9.54911430137
5,10.3565635331
4,9.78165849743
5,9.48382800504
4,8.708589511
3,9.58855458003
4,10.0712228029
4,10.2933166481
4,10.0695569333
4,10.6167432959
3,9.62349209145
4,10.1949107815
4,10.0659722975
2,9.27808933954
5,10.12043698
4,9.66803706071
4,9.52686686502
5,10.0520772567
5,8.96368109537
1,10.2822120351
4,9.39365704495
5,9.87314722398
4,9.93991602509
4,9.32463902418
5,11.0147388566
4,9.88569796388
3,10.2395276783
5,10.1782089749
3,9.6850315929
2,9.91110723771
4,9.25992906466
2,9.16970092549
4,9.19519707234
5,9.44916020551
5,9.57046359267
4,9.63981324207
4,10.4902738681
3,9.57527358516
3,9.71655163404
1,9.99616347013
3,9.582928409
5,9.73237397743
5,10.0097804625
5,10.0610048249
5,9.76706101517
4,9.4126505394
2,10.1935162727
3,9.15295248736
5,9.88933617827
4,9.59649272805
4,9.91003680125
4,10.3624195839
3,9.50836741485
3,9.21469176929
2,10.0892593613
4,9.0893306457
5,9.94951187266
5,9.31430784494
3,9.8218261193
1,9.73114516729
3,10.5815319262
3,10.1671284139
3,9.65175859737
4,9.61341513679
2,10.1323373595
4,9.02309128259
1,9.85266512563
4,9.36634786936
4,11.2340338817
3,9.38235222192
5,9.72767406526
3,9.42706400061
3,9.32524550803
2,10.2115081215
5,9.46476119289
5,9.63279604949
1,9.71181865631
5,9.73959630966
4,8.96343672781
2,9.73283763171
5,10.0665143071
4,9.5267644406
5,10.0111446152
2,9.43193556622
5,9.65318426208
4,9.76045346506
2,9.34215125031
3,9.64070862913
4,9.86339949026
4,9.77036001968
4,9.8011125663
5,9.22672873958
5,9.29681876645
5,9.95594940038
4,9.86476587624
5,9.83335628398
5,9.84669659061
3,9.36379051962
4,10.6467735833
4,10.3761870092
5,10.0405528481
5,8.83832395075
5,9.55390580053
5,9.23940888888
3,10.1825624242
3,9.66499829304
3,9.29984666519
4,9.89933042742
5,10.1859279616
3,9.68197629751
4,9.45128951305
3,9.43779088657
5,9.70868421364
1,9.8852178013
1,9.53994220864
4,9.11003422407
4,8.96213996813
3,9.59573732333
5,9.22372900889
4,11.0053900553
5,9.30519038696
4,9.07270402798
2,9.30011466777
5,9.24141440685
4,9.52437988721
4,9.89419903161
5,9.73626039611
1,9.53806080707
3,9.13013099162
1,11.104862289
5,10.8002056605
3,9.52976172785
3,9.57836921428
5,10.22282807
4,9.61073719181
5,9.60711924739
5,10.7264680171
4,9.5603042679
5,9.46481980052
4,9.06132385121
4,9.09374486069
3,8.98682665553
5,9.56063318609
4,10.0280886578
2,10.352822009
2,9.73780703349
1,9.9045643869
5,9.98963144321
2,10.3474597341
3,9.27439793834
4,10.4016854679
4,9.99460864476
3,10.2544020274
4,10.0381668941
4,9.72643831098
2,9.94282842587
5,9.44584735344
1,9.36769198681
5,10.2568886506
3,9.65054548195
3,9.55399814712
4,10.2924326299
5,9.85606028377
2,10.3501363851
4,9.16008150027
3,9.80053798119
4,9.27313032533
5,9.36787920232
5,10.0964086274
3,9.36619657715
4,10.2978479144
1,9.93062525715
5,9.88717137424
5,9.33956681032
4,9.45141110321
2,9.71770438927
4,9.47700014877
3,9.72344130434
5,10.2997518752
5,10.3059672305
3,9.91914045961
5,9.58473960548
4,9.13857966925
5,9.80592640595
5,9.60964060536
5,9.64232471351
4,9.42040583956
4,9.84873588641
5,9.33704153102
5,9.42584289557
3,9.91428432157
4,9.15740565362
5,10.601444156
5,9.31003784285
5,9.60026663434
5,9.83691405637
4,10.4726800221
2,9.47755263344
3,9.61550329107
4,9.8486934149
4,9.72045175874
5,9.7366635849
3,9.44688774701
1,9.48744354273
5,10.1115102363
4,9.44269780549
4,8.99005337659
3,9.84912750152
1,9.83372489856
5,10.715187749
3,9.58253554921
3,10.1039774967
5,8.96899743968
5,9.20308154012
4,9.3187686377
5,8.97520497865
2,9.62583845355
5,9.98554805033
5,9.97313467441
3,10.5736487239
4,9.68710647558
4,9.2604711808
4,9.58105641342
4,9.59780627352
4,10.1689561506
4,9.96800138948
4,9.63541159962
2,9.50865523745
4,8.93953139654
5,9.96528643118
4,9.28775139999
4,9.74032889506
1,9.64401876551
3,8.97758194649
4,9.83406601531
4,9.37041729952
4,10.0473497711
2,9.62715267978
1,9.48265554724
5,10.7769222589
3,9.34597954821
5,9.64776012395
5,9.01407833649
3,9.33991373925
5,10.3629466778
4,9.01078797339
5,9.70143202129
2,10.3868248126
5,9.51362521868
4,9.30969370976
3,9.63893002622
4,10.1488317431
4,9.79353161192
1,9.51164011853
2,9.49767884221
2,9.95748966099
5,9.19072369268
3,10.154284072
5,9.50359638309
2,9.24043109854
2,9.93740320704
5,9.42411572116
5,10.4257961676
4,9.30979058188
5,10.2796517932
3,10.6014704062
5,10.0828430453
4,10.2131619301
4,10.1148677901
5,8.89988587218
1,9.49862612533
2,10.036815423
1,9.70782759131
5,9.78511451567
3,9.00922917634
4,10.2536382089
3,9.52419037439
4,10.1393999604
4,9.13678856484
2,9.72790945448
2,9.51713375668
5,9.38334751288
4,9.30193580292
4,9.63192068435
3,9.65978519904
5,10.2649701737
5,10.7524564237
4,9.46465281237
3,9.45345092054
5,10.7659970819
5,8.96472600567
3,9.8656287198
4,9.55047606551
3,9.83831313674
5,9.58428937809
4,9.53821395497
4,9.68307295305
4,9.19221208542
5,9.76338545122
5,9.0835438579
1,9.50244925119
2,9.48429800745
4,9.32256778685
4,9.5602491194
4,10.3264123716
5,9.48593826039
3,8.733076348
4,9.98883965639
4,9.60919114072
4,9.59198247575
5,10.4125638711
2,9.55077455884
3,10.580371892
3,9.55255680966
4,9.58127582217
3,9.73696856167
5,10.1493326941
3,9.59350226572
4,9.44245601477
4,10.0449017607
5,9.98663639349
5,9.34518550189
5,9.42363136827
4,9.45947372795
4,9.75821763878
3,9.36151723302
4,9.40753414226
4,10.1336074525
4,9.81106966745
2,9.44254977066
4,9.29172825924
5,10.4610834126
5,9.41559105068
5,9.830327297
2,9.05054372043
2,9.56028575984
4,9.41411736286
5,10.772472211
2,8.97539443379
4,8.58144215203
4,10.4055177208
5,9.57332262165
5,9.62344065616
4,9.33160026309
5,10.1153477128
4,9.34243306771
3,9.17711415263
5,9.37038224477
4,9.33319165321
4,9.67925952161
4,9.20324151392
2,10.1362973632
5,10.5152805719
4,9.77571790602
3,10.5216619426
4,9.50157866577
1,9.60978021548
2,9.07536983046
4,10.3880995187
5,10.3652111187
3,9.52489242638
5,9.45001263663
3,9.25053800951
3,9.51955252321
4,9.54530371647
2,9.97538111458
5,9.98021331856
4,9.69179557412
1,10.6275365369
4,9.51400250029
4,10.2951224797
3,9.71906279454
4,10.468697246
5,9.38944254982
4,9.60411049842
4,9.41453521009
3,9.10584879377
4,9.69071710226
5,9.69291237724
4,9.65429355876
4,9.02935017558
3,10.4492200135
3,9.35970387423
5,9.37128884553
5,9.36060299557
5,10.6688833834
5,9.6242221654
4,9.61246405343
2,9.28697675342
4,10.3348909676
3,9.50220969669
4,9.94441923586
4,9.87209049859
5,10.266046309
2,10.0254023766
5,10.4933749124
2,9.62296724467
1,9.8004051838
5,8.92698224126
4,9.92310192506
4,9.90342500569
4,9.22240854476
4,9.564469048
5,9.84166475861
4,8.90790053742
5,9.91580732445
4,9.67471965159
4,8.68499359514
4,9.24294093137
5,9.99633915395
3,9.49408453732
5,10.335151985
4,9.60559566447
3,9.9466299535
4,9.85543478259
4,9.92091086594
4,9.64414677488
2,8.89759829247
3,10.297397937
5,9.73286897075
2,10.2740722119
5,10.5394022937
4,10.8157525391
3,9.23165472053
2,9.13225427469
3,9.99651243374
3,9.18689710861
4,10.6001399309
3,9.60943918787
5,9.57441329309
1,9.86488755448
4,9.75693362382
5,9.71136980639
1,9.85257027057
4,10.4661462338
5,8.77344034328
5,9.91270747767
3,9.53258758582
4,9.02757191863
5,10.5309761894
4,10.5058471555
4,10.6453590583
5,10.0939036541
5,9.87714438904
3,9.44635044438
5,9.56267901723
2,9.83682045063
3,9.74269030966
4,9.70979002931
5,8.75039555932
5,10.3436289143
4,9.38139583941
4,10.612315599
4,9.61725575591
4,10.0089645792
5,9.59062211372
3,10.3671387456
4,9.66154564743
1,9.2432796427
4,10.1544942126
4,9.62032596076
4,9.31571713534
4,8.92798390531
4,9.53183086628
4,9.12076028309
4,10.2098674544
1,9.97737733232
5,9.9207823166
5,9.79871857106
5,9.80052583892
5,9.43607092583
5,9.15254851146
3,9.96759966465
5,10.3918494158
4,9.73819063186
5,9.86734831188
5,9.91231650382
1,10.3983221975
4,9.4351612259
2,9.63347779099
5,10.0059458619
5,10.4622644683
4,9.44937357147
4,9.79143352842
4,10.9021572938
5,10.5885627549
3,10.0811704866
5,9.5914837017
4,10.2948351149
5,9.94643926931
4,10.1378524645
4,9.77142381943
5,9.75369110533
5,9.65202374207
5,9.33039269635
4,9.32057508905
3,8.92239315535
5,9.77561125435
5,9.6385843996
5,9.68611626133
5,10.6175118728
4,9.71821770037
3,8.8713019292
4,10.6976494285
5,10.2943132179
5,9.78716870362
3,9.39315120566
3,8.9868066553
2,10.2389764177
4,9.60668243348
5,9.52965749956
4,9.35107627188
4,9.83421350414
3,8.82999303696
1,10.7833300882
4,9.76153995701
4,9.77989306252
4,9.4416971698
5,10.0078096859
4,9.94260238088
4,9.59636999483
3,9.39627879051
3,9.2588826361
2,10.0058905159
5,10.4219488097
3,9.73811875868
4,9.86385316582
4,10.6568058535
4,9.14852855761
5,10.2887012985
4,9.97068891599
3,9.3786255519
3,9.29725307593
5,9.94895951984
3,9.70491049656
3,10.3900490276
4,10.5019985512
1,10.0732738754
4,9.08323832572
5,9.29039869778
4,10.3800985452
2,9.87728395175
1,9.74981713404
4,9.03027370549
5,9.57938798238
3,9.55539581817
3,10.1894914907
5,8.96978073297
5,10.3535244957
5,10.046554599
4,9.52652186324
4,9.96978324793
4,9.02437823864
5,9.52450176454
5,10.019298574
5,9.07188083276
5,10.2557797451
5,9.79328196347
5,9.56736103775
4,9.96552311484
3,9.13199117424
2,9.48257839359
4,9.53641419441
3,9.77172861735
4,9.87585350625
1,10.0165241764
2,9.16934367208
3,9.33385585289
5,9.43697673133
3,9.28694758174
2,9.13281870331
5,10.6854467435
4,9.70513707685
5,10.7716076671
5,9.73940810937
3,9.07842354598
4,9.40556321741
1,9.93909360532
5,9.26574402037
4,8.96336815882
4,9.258764366
4,9.85099819809
4,9.50857463148
5,9.12977924762
5,9.89270532854
5,9.63875971745
5,9.38607806294
3,8.86618895076
4,9.84487302308
4,10.0507653048
4,9.92486079533
2,10.4931034034
5,10.4128475513
1,9.90981411897
4,9.25157309117
4,9.38454123296
4,9.4747933254
5,10.261833492
5,9.61147287919
4,9.68712424442
1,10.1031210218
5,10.1371506568
5,10.8255167971
1,9.46706444249
3,9.37298011014
2,9.48155668904
4,9.39410132995
4,9.65972780295
4,10.0159902138
1,10.0182700613
3,9.58822095044
4,10.3660338221
5,9.76672980036
1,9.75950581424
5,10.0434981729
4,9.82776966116
2,9.40822301286
4,10.2800590262
1,10.1195570451
4,9.53689961261
2,9.09352259994
3,8.9628763037
4,9.25459511463
4,10.4999473097
2,9.52355638437
5,10.4784078857
5,9.39499262923
3,9.24314860864
4,10.3422734885
4,9.70585611275
4,9.42644584026
4,9.62962422782
4,10.107689607
4,9.5050429553
4,9.96237984914
3,10.9309701396
5,9.22658475453
4,9.86982252119
1,10.295780558
3,10.5610989362
4,9.84308429891
4,9.11506587337
4,9.02669947885
4,9.94184564196
5,9.41326352074
4,9.51123851826
3,10.3788081115
1,10.3233296418
4,9.44306430626
1,9.89567399773
3,9.14557158961
3,9.63690307215
1,10.2404444309
4,9.469825415
3,9.53918369689
4,8.86513264359
1,9.67715058795
4,9.26008721077
2,9.95897440883
5,9.98092618496
4,10.0086578018
5,9.29928267979
5,9.77917964898
4,9.31050097127
3,9.18991251857
5,9.33604801343
5,10.6316634379
4,9.6724996908
2,9.38186505663
3,9.74770315534
2,10.2949678881
4,9.57714943477
1,10.3530433051
4,9.49276946412
5,9.72516374117
4,9.64901883635
3,10.1820053008
4,10.1806857671
5,9.28981840486
4,9.63785370976
3,10.4960263239
4,9.19719627243
2,9.27304241615
3,9.80677579521
4,9.5136113725
2,10.7737512174
4,9.23804917012
4,11.0320570316
4,9.80524254865
3,10.4584196326
4,9.94599947027
4,10.9985088841
2,9.30239657554
2,8.95514615277
3,9.66282293441
4,9.10720558124
5,10.8093301502
4,11.0280181346
3,10.1962673072
4,9.59436218133
5,9.7956993831
3,8.96042429975
5,9.06948852477
4,9.47590381882
5,10.3399334697
4,10.579540567
4,8.8366739642
4,9.15461809425
1,9.23418138196
1,10.2867234066
4,10.0276815072
4,9.18287240272
4,8.74502428658
4,9.53134947977
4,10.7256576564
4,8.77880478906
2,9.56574229489
3,9.2266205334
4,8.96137570521
5,9.5913724077
4,9.75167117618
3,9.4146432334
4,8.88090226907
4,10.1198544262
4,10.1143486342
2,9.29764847439
2,9.24808990946
5,10.6611223498
4,10.1604941106
2,9.93983326866
5,9.92181305281
5,10.0017245519
5,9.72891075929
4,9.44212728082
5,10.1262495284
5,9.09008608196
5,9.93806510036
5,9.41085798175
1,10.8478587068
4,9.24775351853
5,11.1606179211
3,9.64437422204
5,9.30552756295
5,9.57538627454
3,9.90780253566
3,9.97737791995
2,10.0420993247
3,9.44656629721
2,9.72727937356
5,9.51621898055
3,9.3715900015
5,10.0513681528
4,9.47451913191
3,9.04791585373
5,9.1983963137
5,9.57946231032
4,9.34658535818
1,9.8095961893
3,9.16001615835
4,10.0975662207
4,9.52268331768
3,10.6167656258
4,9.54284974751
5,11.3394815022
5,9.66285400765
3,9.95934965008
5,10.3782409235
3,9.65184035211
4,10.3878894008
2,9.47356613168
4,10.1745986786
5,10.3110757182
2,9.68340849062
4,9.10155660328
3,8.84653376583
4,8.9238322385
4,9.50699019631
2,9.79624133641
4,9.40042875524
3,9.65715766982
1,9.39474043685
4,9.3928571784
3,9.82441982701
5,9.96237997251
4,9.42365155643
2,9.92340981203
4,8.85670037508
4,9.98181601867
5,8.72582884085
3,9.08211597695
2,9.63452963201
3,9.00356238863
5,10.145890369
1,9.66157331454
1,9.83260323928
5,9.66460166095
5,9.51251811376
3,9.6722099025
5,9.51234422177
5,9.69792492534
5,10.1762337664
4,8.92443104352
4,9.58239243451
4,9.70898009233
4,9.49837263738
2,9.18080513732
5,9.12097924906
1,9.73726481259
5,9.6261135676
4,9.66053304792
2,9.80858709275
2,9.64441412106
4,9.74290736318
3,9.77964259401
1,10.3316670119
3,10.4695452047
3,9.22716996784
4,9.15979641472
4,9.8250411522
5,9.86896049693
4,10.0604418774
2,9.72052582827
4,9.25506468713
5,10.0570742749
1,10.0729193095
4,9.65737501197
4,9.34474832238
5,9.3848822071
4,9.69332824316
4,9.57210708677
1,9.06949146363
5,9.31768240458
4,9.93065290215
4,9.50431877147
4,9.83782936314
3,9.52245436773
3,10.4877827082
4,10.6086516025
5,9.1501460889
5,9.7099962587
1,10.3076729718
3,9.9281747227
4,9.92524431942
4,10.5859490359
4,9.58947042497
2,9.65263328909
3,9.64691486954
4,9.10101579937
2,9.42937844332
5,9.61522155384
4,10.6331671021
4,10.0333466459
3,9.4554094349
3,9.39598531336
5,10.026757178
5,10.022617544
2,9.81308741007
4,9.38244092153
4,9.74108827858
1,10.5563450054
3,10.2136251364
5,10.5867034069
5,9.12484794341
5,9.62168193968
4,10.2288488127
2,9.30383080941
1,9.54383451508
2,10.2640683232
2,9.59552225708
5,9.40815008253
2,9.9381677506
3,10.2547910115
3,9.70019461831
3,9.23767500337
4,9.96197100843
2,9.97523179017
3,9.41623952566
2,9.36902839824
2,9.91915064482
5,10.1609250803
4,9.25840286889
5,9.07787282209
4,9.48595428688
5,10.3703103179
3,9.87230759738
5,9.49243244347
3,9.36751223256
1,10.9035502199
5,9.50806990809
