word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
substantial	45372	-10.12	0	0	2051	272	0	0	0	11
affiliated	45359	-8.92	0	0	1427	41	0	0	0	10
acted	45317	-4.46	0	0	1427	133	0	0	0	5
arrest	45315	-6.13	0	1	1427	163	0	0	0	6
jason	45284	-6.15	2	2	260	61	0	0	0	5
kg	45248	-4.66	44	47	247	2	2	2	2	2
seek	45231	-5.32	12	14	2051	247	0	0	0	4
historically	45231	-10.29	0	0	713	82	0	0	0	12
toured	45221	-6.05	2	2	953	133	0	0	0	6
obtain	45221	-7.61	0	0	452	43	0	0	0	6
licensed	45205	-8.55	0	1	716	176	0	0	0	8
brick	45199	-5.26	8	10	1130	181	0	0	0	5
retail	45152	-6.87	4	4	1209	698	0	0	0	6
archbishop	45105	-13.44	0	0	1427	163	0	0	0	10
drummer	45103	-7.47	0	1	1141	77	0	0	0	7
yorkshire	45064	-10.59	0	0	78	21	0	0	0	9
persian	45061	-6.98	0	2	1506	180	0	0	0	7
jerusalem	45060	-13.01	0	0	260	46	0	0	0	9
traveled	44993	-7.4	0	0	953	241	0	0	0	8
writes	44981	-6.54	4	7	537	29	0	0	0	6
friday	44962	-6.86	0	1	845	120	0	0	0	6
graham	44944	-6.87	0	0	626	151	0	0	0	6
limits	44926	-6.78	0	1	716	176	0	0	0	6
filed	44923	-5.16	8	13	845	151	0	0	0	5
inter	44920	-4.59	6	8	747	469	0	0	0	5
remainder	44912	-8.85	0	0	1209	698	0	0	0	9
signing	44907	-5.79	0	0	2051	147	0	0	0	7
scholarship	44869	-11.82	0	0	2051	114	0	0	0	11
transition	44869	-7.88	0	0	953	241	0	0	0	10
runner	44827	-6.78	2	3	1209	63	0	0	0	6
punk	44760	-5.54	14	15	1506	88	0	0	0	4
ss	44752	-4.64	80	90	2051	2	2	2	2	2
belief	44738	-7.77	2	3	1130	203	0	0	0	6
viewed	44720	-6.48	2	2	353	128	0	0	0	6
picked	44719	-5.73	8	8	1506	97	0	0	0	6
emerged	44684	-7.07	2	4	905	83	0	0	0	7
taiwan	44679	-7.59	0	0	953	116	0	0	0	6
assist	44667	-5.86	0	2	1427	113	0	0	0	6
mac	44656	-4.74	40	47	1197	426	0	0	0	3
islam	44639	-6.96	0	2	747	42	0	0	0	5
machines	44633	-7.67	0	1	1197	426	0	0	0	8
richmond	44627	-10.56	0	0	1209	87	0	0	0	8
besides	44608	-7.53	2	3	1130	203	0	0	0	7
traditions	44601	-7.82	0	0	953	241	0	0	0	10
moves	44597	-4.8	8	10	1197	231	0	0	0	5
tie	44588	-4.83	22	32	953	62	0	0	0	3
seeking	44578	-6.49	0	1	2051	247	0	0	0	7
battery	44570	-6.87	2	3	1130	267	0	0	0	7
spending	44519	-6.45	0	2	2051	178	0	0	0	8
nomination	44474	-7.73	0	0	475	121	0	0	0	10
suffering	44443	-7.08	0	0	2051	272	0	0	0	9
seeing	44418	-6.5	2	3	2051	247	0	0	0	6
appropriate	44371	-10.65	0	0	1427	81	0	0	0	11
alfred	44366	-6.72	0	1	1427	150	0	0	0	6
recommended	44356	-8.63	0	0	1209	698	0	0	0	11
germans	44322	-7.22	2	3	626	94	0	0	0	7
submarine	44316	-8.93	0	0	2051	272	0	0	0	9
desire	44303	-7.46	0	2	1141	409	0	0	0	6
tech	44295	-5.87	0	1	953	155	0	0	0	4
falling	44294	-5.91	6	6	845	149	0	0	0	7
pan	44290	-3.52	62	68	1506	291	0	0	0	3
animated	44287	-7.86	0	0	1427	165	0	0	0	8
hearing	44267	-6.17	16	17	713	154	0	0	0	7
publisher	44261	-8.42	0	0	1506	88	0	0	0	9
dragon	44255	-6.59	2	3	1141	77	0	0	0	6
steps	44239	-6.41	4	5	2051	326	0	0	0	5
generated	44221	-8.33	0	0	626	94	0	0	0	9
contribution	44217	-9.4	0	0	1993	876	0	0	0	12
pages	44208	-5.05	2	4	1506	291	0	0	0	5
finnish	44198	-8.19	0	1	845	151	0	0	0	7
overseas	44186	-8.26	0	0	452	37	0	0	0	8
ll	44165	-4.62	56	62	716	3	3	3	3	2
festivals	44161	-9.05	0	0	845	93	0	0	0	9
organ	44149	-6.0	0	2	452	89	0	0	0	5
cargo	44149	-6.31	4	4	1993	330	0	0	0	5
brooklyn	44129	-9.82	0	0	1130	181	0	0	0	8
mediterranean	44090	-15.1	0	0	1197	188	0	0	0	13
suburb	44071	-7.15	0	1	2051	272	0	0	0	6
fit	44022	-4.36	30	37	845	151	0	0	0	3
ann	44021	-4.42	18	22	1427	165	0	0	0	3
injuries	44019	-8.27	0	0	747	469	0	0	0	8
virgin	44005	-8.4	2	2	353	128	0	0	0	6
alive	44002	-5.42	8	9	1427	150	0	0	0	5
hunting	44001	-6.25	0	1	713	72	0	0	0	7
cave	43988	-4.77	32	34	1993	330	0	0	0	4
rounds	43958	-5.48	10	12	1209	164	0	0	0	6
municipalities	43932	-13.65	0	0	1197	78	0	0	0	14
nova	43922	-5.49	6	8	475	121	0	0	0	4
voting	43915	-5.74	2	2	353	51	0	0	0	6
moth	43893	-4.56	8	11	1197	231	0	0	0	4
trials	43845	-5.58	0	1	953	241	0	0	0	6
wayne	43835	-6.25	2	2	537	138	0	0	0	5
practical	43833	-7.64	0	0	1506	440	0	0	0	9
volumes	43814	-7.56	0	1	353	51	0	0	0	7
graduating	43795	-8.54	0	0	626	151	0	0	0	10
claiming	43784	-7.34	0	0	1993	136	0	0	0	8
chemistry	43784	-8.52	0	0	1993	243	0	0	0	9
robin	43782	-6.52	2	3	1209	164	0	0	0	5
apple	43754	-4.97	4	5	1427	81	0	0	0	5
murray	43727	-7.73	0	0	1197	78	0	0	0	6
commanded	43699	-6.66	0	0	1993	876	0	0	0	9
else	43649	-5.68	4	4	905	93	0	0	0	4
matthew	43633	-8.91	0	1	1197	426	0	0	0	7
rangers	43627	-7.1	2	4	1209	157	0	0	0	7
indicate	43588	-7.59	0	0	747	469	0	0	0	8
achievement	43564	-11.03	0	0	1427	133	0	0	0	11
rio	43547	-5.24	20	26	1209	87	0	0	0	3
carlos	43543	-7.34	0	1	1993	330	0	0	0	6
carter	43533	-5.52	6	9	1993	330	0	0	0	6
overview	43514	-8.66	0	0	452	37	0	0	0	8
researchers	43510	-9.5	0	0	1209	698	0	0	0	11
cook	43509	-4.59	14	16	1993	876	0	0	0	4
rico	43504	-6.5	12	14	1209	87	0	0	0	4
adaptation	43487	-9.41	0	0	1427	124	0	0	0	10
roy	43457	-4.38	30	34	1209	164	0	0	0	3
dual	43449	-4.42	8	9	1141	64	0	0	0	4
portland	43429	-8.3	0	0	1506	199	0	0	0	8
ruling	43424	-6.49	0	0	1209	63	0	0	0	6
balance	43420	-6.68	0	1	1130	267	0	0	0	7
mi	43406	-3.77	84	100	1197	180	180	180	180	2
partly	43377	-5.45	0	1	1506	291	0	0	0	6
youngest	43359	-9.14	0	0	78	21	0	0	0	8
hole	43325	-4.49	28	31	713	157	0	0	0	4
forty	43324	-4.82	4	5	845	150	0	0	0	5
buffalo	43315	-9.9	0	0	1130	131	0	0	0	7
electricity	43300	-10.65	0	0	905	93	0	0	0	11
settlers	43286	-7.86	0	1	2051	247	0	0	0	8
cat	43244	-4.02	44	53	1993	330	0	0	0	3
forum	43221	-6.23	0	2	845	150	0	0	0	5
populations	43176	-8.74	0	0	1506	199	0	0	0	11
shall	43166	-5.61	8	9	2051	183	0	0	0	5
touchdown	43142	-11.33	0	0	953	133	0	0	0	9
dangerous	43122	-10.36	0	0	1141	105	0	0	0	9
enterprise	43070	-10.27	0	0	905	162	0	0	0	10
false	43064	-6.41	0	0	845	149	0	0	0	5
bed	43047	-3.26	34	41	1130	203	0	0	0	3
relation	43043	-6.12	0	0	1209	698	0	0	0	8
railways	43019	-8.52	0	1	1209	157	0	0	0	8
bristol	43009	-8.14	0	0	1130	181	0	0	0	7
continuous	43004	-10.28	0	0	1993	876	0	0	0	10
asks	42999	-5.01	0	4	1427	113	0	0	0	4
interstate	42991	-9.24	0	0	747	469	0	0	0	10
stable	42975	-5.09	2	5	2051	326	0	0	0	6
grandfather	42972	-11.12	0	0	626	151	0	0	0	11
marks	42955	-4.71	4	7	1197	426	0	0	0	5
possession	42945	-7.83	0	0	1506	199	0	0	0	10
warner	42943	-6.32	10	10	537	138	0	0	0	6
hunt	42937	-4.66	10	11	713	72	0	0	0	4
clay	42918	-4.32	8	9	1993	136	0	0	0	4
minority	42875	-8.21	0	0	1197	180	0	0	0	8
plain	42873	-5.68	4	7	1506	97	0	0	0	5
locally	42846	-6.2	0	0	716	138	0	0	0	7
sounds	42813	-5.52	10	11	2051	140	0	0	0	6
summary	42775	-6.84	0	0	2051	272	0	0	0	7
venue	42746	-6.75	2	4	353	81	0	0	0	5
aim	42736	-5.26	28	32	1427	37	0	0	0	3
morris	42721	-6.91	2	2	1197	231	0	0	0	6
solutions	42719	-7.54	0	0	2051	140	0	0	0	9
absence	42688	-7.37	0	0	1427	67	0	0	0	7
soft	42677	-5.37	4	4	2051	140	0	0	0	4
cooperation	42674	-8.7	0	0	1993	876	0	0	0	11
apparent	42616	-8.06	0	0	1427	81	0	0	0	8
ukrainian	42613	-9.95	0	0	281	4	0	0	0	9
essential	42613	-9.22	0	0	905	48	0	0	0	9
latest	42613	-6.13	2	2	716	172	0	0	0	6
volunteer	42582	-10.53	0	0	353	51	0	0	0	9
angel	42556	-6.99	4	7	1427	165	0	0	0	5
closer	42530	-6.35	8	10	1993	136	0	0	0	6
rated	42512	-4.05	14	15	1209	157	0	0	0	5
ian	42477	-4.86	46	53	747	4	0	0	0	3
pitch	42451	-5.74	12	12	1506	97	0	0	0	5
maine	42431	-5.12	8	11	1197	426	0	0	0	5
understand	42414	-9.32	0	0	281	155	0	0	0	10
commons	42394	-5.26	0	1	1993	876	0	0	0	7
thailand	42390	-9.19	0	0	953	136	0	0	0	8
rocks	42357	-4.9	8	9	1209	164	0	0	0	5
segment	42291	-7.87	0	1	2051	247	0	0	0	7
vast	42286	-5.11	16	16	353	79	0	0	0	4
boundaries	42281	-8.92	0	0	1130	161	0	0	0	10
walking	42269	-6.67	2	3	537	138	0	0	0	7
uss	42172	-4.83	20	26	281	25	0	0	0	3
attributed	42089	-10.1	0	0	1427	73	0	0	0	10
viewers	42088	-7.09	0	1	353	128	0	0	0	7
operator	42088	-8.13	0	0	452	56	0	0	0	8
lose	42079	-4.69	28	33	716	138	0	0	0	4
approval	42073	-7.47	0	0	1427	81	0	0	0	8
posted	42070	-4.89	6	7	1506	199	0	0	0	6
ranging	42034	-6.88	6	7	1209	157	0	0	0	7
volunteers	42030	-10.91	0	0	353	51	0	0	0	10
deaths	42027	-6.88	2	3	1141	409	0	0	0	6
advice	42024	-6.52	2	2	1427	124	0	0	0	6
managing	42015	-7.17	0	0	1197	426	0	0	0	8
terminus	41990	-8.89	0	0	953	155	0	0	0	8
donated	41969	-6.05	0	1	1141	142	0	0	0	7
statistical	41961	-9.31	0	0	2051	326	0	0	0	11
grades	41887	-5.63	8	9	626	151	0	0	0	6
endemic	41885	-7.55	0	0	905	162	0	0	0	7
locomotives	41876	-10.94	0	0	716	138	0	0	0	11
legs	41873	-5.62	14	16	716	146	0	0	0	4
baker	41844	-5.17	8	11	1130	267	0	0	0	5
fred	41821	-3.78	8	15	845	120	0	0	0	4
warren	41819	-6.43	6	6	537	138	0	0	0	6
diamond	41804	-8.54	0	1	1141	300	0	0	0	7
psychology	41779	-9.55	0	0	1506	19	0	0	0	10
sang	41770	-4.25	32	36	2051	183	0	0	0	4
mines	41770	-4.59	26	29	1197	180	0	0	0	5
victorian	41751	-8.89	0	0	353	128	0	0	0	9
rarely	41745	-7.55	2	2	1209	157	0	0	0	6
cdp	41742	-4.83	18	21	1993	4	0	0	0	3
tours	41721	-5.74	6	7	953	133	0	0	0	5
sand	41719	-4.42	20	26	2051	183	0	0	0	4
regulations	41706	-8.31	0	0	1209	698	0	0	0	11
conventional	41695	-8.82	0	0	1993	876	0	0	0	12
hawaii	41692	-7.95	0	0	713	211	0	0	0	6
dramatic	41688	-8.08	0	0	1141	77	0	0	0	8
rebuilt	41677	-8.9	2	2	1209	698	0	0	0	7
duo	41656	-5.36	14	16	1141	64	0	0	0	3
editions	41653	-7.27	0	1	905	40	0	0	0	8
involves	41650	-7.8	0	1	747	469	0	0	0	8
uniform	41645	-8.4	0	1	281	155	0	0	0	7
peoples	41644	-8.74	0	1	1506	180	0	0	0	7
belgian	41642	-8.29	0	0	1130	203	0	0	0	7
possibility	41635	-9.58	0	0	1506	199	0	0	0	11
caribbean	41629	-9.97	0	0	1993	330	0	0	0	9
furthermore	41595	-12.28	0	0	845	62	0	0	0	11
correct	41591	-6.85	0	0	1993	876	0	0	0	7
descent	41576	-7.25	2	3	1141	409	0	0	0	7
consumer	41571	-7.19	0	1	1993	876	0	0	0	8
copy	41559	-4.83	10	11	1993	876	0	0	0	4
chile	41557	-5.14	6	6	1993	243	0	0	0	5
glasgow	41549	-10.9	0	0	626	40	0	0	0	7
honours	41518	-8.09	0	2	713	157	0	0	0	7
spoke	41511	-5.65	6	7	2051	178	0	0	0	5
assets	41500	-6.13	2	4	1427	113	0	0	0	6
wearing	41495	-6.38	10	10	537	103	0	0	0	7
ferry	41480	-5.49	16	16	845	93	0	0	0	5
copper	41474	-5.64	4	4	1993	876	0	0	0	6
departments	41464	-9.15	0	0	1141	409	0	0	0	11
magazines	41455	-9.21	0	0	1197	426	0	0	0	9
fifteen	41452	-8.7	0	0	845	151	0	0	0	7
attending	41446	-8.27	0	0	1427	73	0	0	0	9
dispute	41414	-8.05	0	2	1141	300	0	0	0	7
influences	41366	-9.25	0	0	747	469	0	0	0	10
fa	41365	-3.51	72	84	845	149	149	149	149	2
diverse	41364	-6.26	0	1	1141	300	0	0	0	7
mainstream	41361	-10.71	0	0	1197	426	0	0	0	10
elsewhere	41329	-11.93	0	0	905	93	0	0	0	9
democracy	41321	-10.88	0	0	1141	409	0	0	0	9
seed	41315	-4.4	26	29	2051	247	0	0	0	4
violent	41299	-8.36	0	1	353	128	0	0	0	7
holiday	41269	-7.86	0	1	713	157	0	0	0	7
monthly	41246	-7.73	0	0	1197	231	0	0	0	7
circumstances	41242	-14.6	0	0	1993	51	0	0	0	13
alberta	41208	-8.78	2	3	1427	150	0	0	0	7
romanian	41204	-8.3	0	1	1209	164	0	0	0	8
drafted	41203	-6.5	4	4	1141	77	0	0	0	7
biological	41186	-9.94	0	0	1130	82	0	0	0	10
characterized	41172	-11.25	0	0	1993	243	0	0	0	13
concentration	41145	-8.88	0	0	1993	876	0	0	0	13
barry	41135	-4.78	16	17	1130	267	0	0	0	5
statue	41112	-7.05	2	6	2051	326	0	0	0	6
resort	41107	-6.88	2	3	1209	698	0	0	0	6
grace	41082	-4.78	10	12	626	151	0	0	0	5
recovered	41062	-8.05	0	0	1209	698	0	0	0	9
serbian	41061	-7.81	0	1	2051	247	0	0	0	7
hull	41050	-5.73	20	20	713	72	0	0	0	4
excellent	41049	-8.05	0	0	905	212	0	0	0	9
jerry	41047	-6.29	16	16	260	46	0	0	0	5
affair	41047	-7.57	0	1	1427	41	0	0	0	6
fifty	41040	-6.72	2	2	845	151	0	0	0	5
thinking	41018	-7.69	0	0	953	136	0	0	0	8
disambiguation	41000	-12.77	0	0	1141	300	0	0	0	14
airlines	40995	-8.58	0	1	1427	37	0	0	0	8
kids	40994	-5.39	10	12	247	62	0	0	0	4
comprehensive	40986	-12.86	0	0	1993	876	0	0	0	13
behalf	40973	-7.85	0	0	1130	203	0	0	0	6
parent	40967	-5.64	2	3	1506	291	0	0	0	6
gap	40918	-5.31	28	32	626	108	0	0	0	3
clock	40900	-5.23	8	11	1993	136	0	0	0	5
playoffs	40891	-8.37	0	1	1506	97	0	0	0	8
sentence	40888	-7.06	0	0	2051	247	0	0	0	8
decides	40878	-6.77	4	5	1141	409	0	0	0	7
reporter	40876	-7.29	0	0	1209	698	0	0	0	8
identify	40867	-8.47	0	0	747	24	0	0	0	8
drivers	40859	-6.21	0	4	1141	77	0	0	0	7
occasion	40847	-8.19	0	0	452	29	0	0	0	8
fifa	40833	-6.73	6	7	845	151	0	0	0	4
mechanism	40818	-10.28	0	0	1197	188	0	0	0	9
coat	40806	-5.34	14	18	1993	876	0	0	0	4
assisted	40800	-6.54	0	0	1427	113	0	0	0	8
buses	40789	-5.15	2	5	1130	131	0	0	0	5
elder	40749	-5.5	4	5	905	93	0	0	0	5
tenure	40705	-8.06	0	0	953	155	0	0	0	6
adventure	40698	-8.81	0	0	1427	124	0	0	0	9
karl	40690	-6.13	6	7	247	50	0	0	0	4
conversion	40656	-7.59	0	0	1993	876	0	0	0	10
cap	40656	-4.22	38	46	1993	330	0	0	0	3
writings	40636	-7.32	0	1	537	29	0	0	0	8
protest	40634	-6.73	2	3	1506	440	0	0	0	7
concerning	40624	-8.54	0	0	1993	876	0	0	0	10
voters	40621	-5.87	0	2	353	51	0	0	0	6
erected	40615	-7.13	4	4	905	33	0	0	0	7
certified	40606	-9.52	0	0	1993	76	0	0	0	9
publicly	40591	-9.96	0	0	1506	88	0	0	0	8
tool	40588	-6.18	12	14	953	133	0	0	0	4
microsoft	40588	-11.95	0	0	1197	180	0	0	0	9
clean	40576	-5.77	2	5	1993	136	0	0	0	5
milan	40561	-5.78	0	1	1197	180	0	0	0	5
alpha	40514	-7.2	0	0	1427	150	0	0	0	5
venture	40513	-7.44	2	4	353	81	0	0	0	7
delta	40505	-6.88	2	2	1141	409	0	0	0	5
decisions	40488	-8.2	0	0	1141	409	0	0	0	9
belonged	40481	-9.08	0	0	1130	203	0	0	0	8
mitchell	40465	-7.9	0	0	1197	180	0	0	0	8
layer	40439	-5.24	8	12	716	172	0	0	0	5
automatic	40427	-9.4	0	0	1427	74	0	0	0	9
aimed	40415	-5.96	10	10	1427	37	0	0	0	5
benjamin	40410	-9.7	0	0	1130	203	0	0	0	8
sacred	40386	-6.47	2	2	2051	183	0	0	0	6
dancing	40383	-6.44	0	0	1141	105	0	0	0	7
eagle	40360	-7.88	2	3	905	42	0	0	0	5
immigrants	40357	-10.12	0	0	747	87	0	0	0	10
internationally	40342	-11.05	0	0	747	469	0	0	0	15
inch	40317	-4.91	2	5	747	469	0	0	0	4
sweet	40298	-6.26	8	8	2051	42	0	0	0	5
unsuccessful	40284	-13.79	0	0	281	155	0	0	0	12
unless	40276	-7.21	0	0	281	155	0	0	0	6
manor	40266	-5.66	6	6	1197	426	0	0	0	5
seem	40242	-6.32	12	14	2051	247	0	0	0	4
distinction	40241	-8.69	0	0	1141	300	0	0	0	11
apartment	40224	-8.46	0	0	1427	81	0	0	0	9
connections	40220	-8.04	0	0	1993	876	0	0	0	11
establishing	40219	-10.41	0	0	905	48	0	0	0	12
settlements	40218	-9.74	0	0	2051	247	0	0	0	11
tend	40182	-4.9	10	15	953	155	0	0	0	4
linear	40181	-7.24	0	1	716	176	0	0	0	6
exposed	40176	-5.64	0	1	905	212	0	0	0	7
reportedly	40171	-9.81	0	0	1209	698	0	0	0	10
exclusively	40099	-10.26	0	0	905	212	0	0	0	11
derby	40099	-5.96	4	4	1141	409	0	0	0	5
manufactured	40094	-10.77	0	0	1197	426	0	0	0	12
opponent	40092	-9.24	0	0	452	56	0	0	0	8
sing	40074	-3.41	38	45	2051	147	0	0	0	4
diameter	40057	-8.35	0	0	1141	300	0	0	0	8
nicholas	40047	-9.82	0	2	475	59	0	0	0	8
remote	40026	-6.28	2	2	1209	698	0	0	0	6
radical	40013	-6.96	0	2	1209	157	0	0	0	7
muhammad	39985	-10.69	0	0	1197	78	0	0	0	8
discussion	39984	-8.63	0	0	1141	300	0	0	0	10
trinity	39971	-6.61	0	0	953	241	0	0	0	7
increases	39967	-9.47	0	0	747	469	0	0	0	9
devoted	39956	-6.67	4	5	1141	409	0	0	0	7
prices	39949	-5.51	4	6	1506	440	0	0	0	6
reduction	39943	-6.49	0	0	1209	698	0	0	0	9
ceased	39884	-7.07	4	5	1993	76	0	0	0	6
mention	39876	-4.63	0	1	1197	188	0	0	0	7
doors	39872	-5.84	2	4	1141	142	0	0	0	5
delhi	39868	-8.41	0	0	1141	409	0	0	0	5
partially	39859	-7.77	0	0	1506	291	0	0	0	9
deployed	39854	-7.85	0	0	1141	409	0	0	0	8
raf	39851	-4.79	28	34	1209	157	0	0	0	3
displayed	39833	-8.94	0	0	1141	300	0	0	0	9
foster	39812	-6.44	6	7	845	150	0	0	0	6
essentially	39796	-10.27	0	0	905	48	0	0	0	11
platforms	39791	-8.98	0	0	1506	97	0	0	0	9
implementation	39771	-10.43	0	0	747	87	0	0	0	14
subsidiary	39763	-10.57	0	0	2051	272	0	0	0	10
beijing	39750	-7.21	0	0	1130	203	0	0	0	7
tag	39745	-5.16	30	35	953	116	0	0	0	3
fled	39722	-4.17	12	15	845	100	0	0	0	4
survive	39721	-6.86	0	2	2051	272	0	0	0	7
interpretation	39716	-12.03	0	0	747	469	0	0	0	14
jury	39702	-5.04	10	10	260	68	0	0	0	4
hindu	39692	-7.39	2	4	713	82	0	0	0	5
believes	39689	-8.04	0	1	1130	203	0	0	0	8
suspended	39684	-8.79	0	0	2051	272	0	0	0	9
crimes	39668	-6.37	6	8	1993	144	0	0	0	6
pioneer	39652	-8.19	0	1	1506	97	0	0	0	7
choir	39648	-6.92	2	4	1993	243	0	0	0	5
cattle	39648	-5.83	4	4	1993	330	0	0	0	6
indoor	39629	-7.66	0	1	747	469	0	0	0	6
files	39622	-5.11	18	19	845	151	0	0	0	5
significance	39603	-10.56	0	0	2051	147	0	0	0	12
sufficient	39596	-8.73	0	0	2051	272	0	0	0	10
angle	39583	-6.19	6	7	1427	165	0	0	0	5
christianity	39578	-11.3	0	0	1993	243	0	0	0	12
clothing	39566	-7.73	0	0	1993	136	0	0	0	8
dj	39560	-5.16	32	35	1141	2	2	2	2	2
debt	39540	-5.72	2	5	1141	409	0	0	0	4
merger	39515	-6.35	8	10	1197	188	0	0	0	6
campaigns	39486	-10.05	0	0	1993	330	0	0	0	9
jurisdiction	39482	-12.16	0	0	260	68	0	0	0	12
missed	39481	-5.8	2	2	1197	180	0	0	0	6
parker	39477	-5.54	10	10	1506	291	0	0	0	6
woods	39466	-5.15	8	9	537	71	0	0	0	5
serbia	39446	-7.28	0	1	2051	247	0	0	0	6
demolished	39441	-9.96	0	0	1141	409	0	0	0	10
jay	39425	-4.19	36	39	260	61	0	0	0	3
birthday	39413	-10.01	0	0	1130	82	0	0	0	8
pure	39406	-4.6	8	11	1506	88	0	0	0	4
calendar	39393	-8.88	0	0	1993	330	0	0	0	8
romantic	39392	-8.26	0	0	1209	164	0	0	0	8
citizen	39375	-9.12	0	1	1993	51	0	0	0	7
unincorporated	39360	-13.37	0	0	281	155	0	0	0	14
abuse	39350	-6.42	0	2	1427	67	0	0	0	5
repeated	39340	-6.89	0	0	1209	698	0	0	0	8
pink	39334	-5.68	16	18	1506	97	0	0	0	4
contested	39321	-7.17	0	0	1993	876	0	0	0	9
remove	39319	-6.07	2	4	1209	698	0	0	0	6
rebellion	39316	-8.87	0	0	1209	698	0	0	0	9
alcohol	39277	-9.88	0	0	1427	150	0	0	0	7
expensive	39274	-8.26	0	0	905	212	0	0	0	9
tanks	39225	-5.48	8	10	953	116	0	0	0	5
hidden	39221	-8.11	2	2	713	82	0	0	0	6
dogs	39215	-5.6	8	10	1141	142	0	0	0	4
favorite	39213	-8.97	0	0	845	149	0	0	0	8
liberty	39212	-7.8	0	0	716	176	0	0	0	7
ties	39211	-4.65	14	20	953	62	0	0	0	4
raising	39198	-7.06	2	4	1209	157	0	0	0	7
giants	39193	-6.27	2	3	626	41	0	0	0	6
recovery	39174	-7.58	0	1	1209	698	0	0	0	8
answer	39153	-7.13	0	1	1427	165	0	0	0	6
moral	39150	-5.46	10	15	1197	231	0	0	0	5
texts	39134	-6.4	6	7	953	155	0	0	0	5
dominant	39105	-8.21	0	0	1141	142	0	0	0	8
connecting	39056	-7.78	0	0	1993	876	0	0	0	10
bridges	39045	-6.81	2	4	1130	181	0	0	0	7
hebrew	39036	-8.4	0	0	713	154	0	0	0	6
sole	39034	-4.63	18	22	2051	140	0	0	0	4
patterns	39007	-7.8	0	1	1506	291	0	0	0	8
html	39001	-7.75	0	1	713	4	0	0	0	4
shops	38999	-5.83	10	11	2051	183	0	0	0	5
tribute	38986	-7.09	2	3	953	241	0	0	0	7
renowned	38923	-7.93	0	0	1209	698	0	0	0	8
arrangement	38915	-11.07	0	0	1427	163	0	0	0	11
sculpture	38910	-9.34	0	0	2051	114	0	0	0	9
tourist	38907	-7.79	2	3	953	133	0	0	0	7
alaska	38900	-8.0	0	1	1427	150	0	0	0	6
worship	38898	-7.1	2	2	537	71	0	0	0	7
sailed	38890	-6.29	8	8	2051	183	0	0	0	6
evans	38872	-5.54	0	2	905	48	0	0	0	5
cuba	38862	-6.85	4	7	1993	77	0	0	0	4
exercise	38826	-9.58	0	0	905	212	0	0	0	8
initiated	38799	-8.36	0	0	747	469	0	0	0	9
suitable	38798	-7.3	0	0	2051	272	0	0	0	8
delivery	38780	-7.94	0	1	1141	409	0	0	0	8
cotton	38769	-6.43	0	0	1993	876	0	0	0	6
usual	38767	-7.33	0	0	281	25	0	0	0	5
wells	38762	-5.19	12	14	537	103	0	0	0	5
muslims	38752	-8.59	0	1	1197	78	0	0	0	7
premiere	38733	-9.11	0	1	1506	440	0	0	0	8
romanized	38718	-8.33	0	0	1209	164	0	0	0	9
amendment	38705	-9.04	0	0	1427	72	0	0	0	9
historians	38703	-9.43	0	0	713	82	0	0	0	10
harbour	38698	-7.98	0	1	713	211	0	0	0	7
clinton	38668	-7.32	2	2	1993	136	0	0	0	7
lights	38631	-5.07	8	10	716	176	0	0	0	6
crossed	38620	-6.68	4	4	1993	144	0	0	0	7
sentenced	38616	-7.75	0	0	2051	247	0	0	0	9
telephone	38605	-11.55	0	0	953	155	0	0	0	9
pole	38600	-4.46	26	32	1506	199	0	0	0	4
norfolk	38593	-9.77	0	0	475	121	0	0	0	7
waste	38592	-5.76	6	7	537	138	0	0	0	5
till	38590	-5.57	28	31	953	62	0	0	0	4
expert	38589	-5.52	4	5	905	212	0	0	0	6
sporting	38575	-6.28	0	1	2051	178	0	0	0	8
manhattan	38574	-10.63	0	0	1197	426	0	0	0	9
supposed	38558	-6.53	0	1	2051	272	0	0	0	8
battles	38545	-6.71	4	5	1130	267	0	0	0	7
destroy	38523	-7.39	0	1	1141	409	0	0	0	7
enforcement	38465	-11.11	0	0	905	162	0	0	0	11
guilty	38459	-6.87	0	1	626	82	0	0	0	6
madrid	38417	-8.02	0	0	1197	426	0	0	0	6
spin	38409	-4.75	10	14	2051	178	0	0	0	4
manufacturer	38407	-12.23	0	0	1197	426	0	0	0	12
alice	38402	-5.71	6	6	1427	150	0	0	0	5
identical	38393	-8.07	0	0	747	24	0	0	0	9
farming	38377	-6.17	4	4	845	149	0	0	0	7
alternate	38357	-8.95	0	0	1427	150	0	0	0	9
advisory	38340	-8.46	0	1	1427	124	0	0	0	8
implemented	38307	-8.71	0	0	747	87	0	0	0	11
villa	38288	-5.94	6	8	353	128	0	0	0	5
specialized	38271	-8.9	0	0	2051	178	0	0	0	11
responded	38258	-8.89	0	0	1209	698	0	0	0	9
phoenix	38255	-10.86	0	0	1506	69	0	0	0	7
arriving	38250	-7.32	0	0	1427	163	0	0	0	8
athens	38224	-6.89	2	2	1427	73	0	0	0	6
organised	38211	-9.35	0	0	452	89	0	0	0	9
anglo	38171	-7.14	2	3	1427	165	0	0	0	5
lanka	38168	-6.45	0	1	716	172	0	0	0	5
slowly	38165	-6.41	0	0	2051	61	0	0	0	6
defending	38155	-7.66	0	0	1141	409	0	0	0	9
extensively	38134	-10.44	0	0	905	212	0	0	0	11
